benchmark_run_id,chunker,embedding,vector_store,index_type,retrieval_method,retriever,reranker,evaluator,query_id,query,category,top_ids,top_scores,recall_at_1,recall_at_3,recall_at_5,recall_at_10,mrr,ndcg_at_10,precision_at_5,latency_ms
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,91,what is cancellation Protection routine for IAG portal,refund,9523|8061|9629|9354|9380,0.4682|0.3370|0.1606|0.1378|0.0904,0.0,1.0,1.0,1.0,0.5,0.7606395682357036,0.8,840.2352
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,92,What are the steps to follow If the customer claims that the cancellation guarantee voucher is not working on the Payment page,voucher,9381|9349|9563|9664|9666,0.4423|0.2546|0.1825|0.1655|0.1250,1.0,1.0,1.0,1.0,1.0,1.0,1.0,862.1371
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,93,Is CFAR applicable for VI orders,refund,9404|12527|9400|9335|9403,0.4570|0.2954|0.1323|0.1305|0.0952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,733.7402
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,94,How does CFAR work on the order created through the use of the cancellation guarantee voucher,refund,9404|9398|9400|9335|9401,0.3503|0.2927|0.2685|0.0781|0.0379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,941.2888
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,95,What is the action for assistance request,refund,4129|9513|9509|2452|4128,0.4155|0.2366|0.1721|0.1405|0.0673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,733.1782
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,96,What is the action for add ancillaries request,refund,4089|9337|12398|8666|8803,0.2867|0.1944|0.1704|0.1252|0.1059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,663.9138
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,97,How to add wheelchair assistance,pnr,4454|8793|8691|8802|4458,0.7345|0.3136|0.1715|0.1681|0.1122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,732.3826
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,98,How to add wheelchair assistance,pnr,4454|8793|8691|8802|4458,0.7345|0.3136|0.1715|0.1681|0.1122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,728.8846
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,99,What are the steps to add wheelchair assistance,pnr,8740|8691|8793|4458|9502,0.7316|0.2987|0.2713|0.2141|0.0543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,850.1873
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,100,What is purpose of airhelp+ product,rebooking,9518|9520|9428|8843|9348,0.2472|0.1234|0.1054|0.0716|0.0543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,794.2153
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,101,Can I offer the cancelation protection to a customer that did their booking more than one day ago,refund,9599|9527|9524|9070|12188,0.3154|0.2180|0.1336|0.0727|0.0697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,864.971
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,102,What is climate compensation,refund,9538|10740|11481|10426|9445,0.4124|0.3192|0.2918|0.2918|0.0778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,734.0425
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,103,How to cancel a cancellation Guarantee voucher,voucher,9370|9563|9662|9664|9603,0.4249|0.3620|0.2713|0.2003|0.0873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,785.0071
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,104,What is flexible ticket,refund,9584|11956|4794|9585|9588,0.3591|0.2562|0.1817|0.1570|0.0762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,791.3002
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,105,How to identify if the Cancellation Certificate has been requested,refund,9635|9634|9636|9957|9632,0.2955|0.2769|0.2230|0.0999|0.0925,1.0,1.0,1.0,1.0,1.0,1.0,0.8,848.507
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,106,How to add a request or ancillary,refund,9330|8803|12398|9638|9337,0.2563|0.1946|0.1351|0.0882|0.0392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,812.2552
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,107,How to add a request or ancillary,refund,9330|8803|12398|9638|9337,0.2563|0.1946|0.1351|0.0882|0.0392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,814.0779
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,108,How to add a request or ancillary,refund,9330|8803|12398|9638|9337,0.2563|0.1946|0.1351|0.0882|0.0392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,811.7654
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,109,How to add a request or ancillary,refund,9330|8803|12398|9638|9337,0.2563|0.1946|0.1351|0.0882|0.0392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,818.2122
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,110,how to Add APIS/Frequent Flyer number,pnr,3838|9339|5853|1942|8762,0.5935|0.3783|0.1792|0.1733|0.1608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,834.3586
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,111,how to Add APIS/Frequent Flyer number,pnr,3838|9339|5853|1942|8762,0.5935|0.3783|0.1792|0.1733|0.1608,0.0,1.0,1.0,1.0,0.5,0.7606395682357036,0.8,834.4694
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,112,how to Add chargeable seating from airline,voucher,9341|8683|8669|9710|8782,0.2512|0.1505|0.1440|0.0853|0.0521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,864.668
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,113,What are the steps to add seating when FOC from airline,pnr,9342|8708|8669|9728|8774,0.3173|0.2485|0.1490|0.0688|0.0310,1.0,1.0,1.0,1.0,1.0,1.0,1.0,844.0555
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,114,how to Add seating when FOC from airline,pnr,9342|9728|8774|8708|8669,0.7314|0.2363|0.2072|0.1831|0.0996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,819.6511
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,115,How to retrieve the original order in case of a tech error of the new order,voucher,11669|9378|11688|11580|9343,0.6196|0.3744|0.1291|0.0768|0.0334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,810.5748
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,116,Who is responsible for SC notifications,pnr,2263|7730|7123|10101|1511,0.4068|0.3591|0.3086|0.2850|0.0789,1.0,1.0,1.0,1.0,1.0,1.0,0.6,716.1837
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,117,What type of information can be gathered from the PNR history,pnr,5882|3941|5863|2066|1300,0.2546|0.1969|0.1747|0.1390|0.1185,1.0,1.0,1.0,1.0,1.0,0.9828920819566879,0.8,866.0868
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,118,What does SSR TKNE mean,pnr,8702|4711|4708|8703|8011,0.6070|0.3921|0.1693|0.0953|0.0246,0.0,1.0,1.0,1.0,0.5,0.7122630665145961,0.6,973.3832
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,119,How do you drag the original fare information into the new fare basis,voucher,3627|2043|2976|3624|3708,0.5074|0.2820|0.1887|0.1235|0.1056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,656.6913
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,120,What does the error message say when working on a PNR with multiple passenger types,voucher,3541|11746|12301|8014|3101,0.2586|0.2268|0.1951|0.1521|0.1223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,861.962
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,121,How is the refund amount calculated in Farelogix,refund,8967|3730|3848|3490|3508,0.5662|0.3607|0.3343|0.1597|0.0889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,864.6541
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,122,How do you refund baggage and seats via the BSP link,refund,7759|3061|3654|3114|7811,0.4974|0.2930|0.1454|0.1065|0.0984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,943.4166
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,123,How to inform passenger about the received SC,general,11320|5055|6466|6468|5164,0.3051|0.1447|0.0790|0.0709|0.0466,1.0,1.0,1.0,1.0,1.0,0.9047172294870751,0.8,908.0213
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,124,Can we see in SPRK information that the customer requested a refund from the airline,refund,3680|3787|3681|3724|3682,0.4804|0.4697|0.4572|0.3335|0.1831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1471.8624
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,125,How to verify if ETG has done a refund in SPRK,refund,3681|12157|3680|3724|3787,0.2072|0.1865|0.1777|0.1285|0.1273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1185.0371
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,126,What steps should be taken if the passenger claims to have already cancelled with the airline,refund,3728|1306|3166|1672|1532,0.3875|0.3170|0.2119|0.1931|0.1342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,792.4007
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,127,What is the cancellation fee,refund,1273|7327|1275|4880|3268,0.1751|0.1715|0.1404|0.0941|0.0621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,731.9247
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,128,How do I correct a misspelled name in Farelogix,refund,7601|2234|3843|2237|7599,0.4036|0.3317|0.2856|0.2848|0.2352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1055.8643
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,129,How do you check fare rules,refund,2976|3943|3945|5926|3845,0.2432|0.2390|0.1733|0.1381|0.0796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,999.0806
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,130,How many PCCs are currently active on our platforms,rebooking,3138|7985|7982|3920|3933,0.3648|0.3119|0.2607|0.1336|0.1148,1.0,1.0,1.0,1.0,1.0,0.8529278650606567,0.6,1111.755
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,131,What is the jumping function in FLX,rebooking,3600|1508|3598|3057|1500,0.1942|0.1608|0.1161|0.0736|0.0588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,551.5453
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,132,How do you switch between PCCs in Farelogix,rebooking,3137|3138|3933|8039|3262,0.2542|0.2148|0.1797|0.1296|0.0885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1037.0609
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,133,How to inform passenger about schedule change,general,5186|11320|11545|5399|8839,0.2439|0.2256|0.2169|0.1499|0.0998,1.0,1.0,1.0,1.0,1.0,1.0,0.6,842.0384
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,134,how to update customer contact details,general,4405|4398|12508|4407|4399,0.2446|0.2390|0.2109|0.1967|0.0590,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1112.4364
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,135,how to update customer contact details,general,4405|4398|12508|4407|4399,0.2446|0.2390|0.2109|0.1967|0.0590,1.0,1.0,1.0,1.0,1.0,0.9060254355346823,0.6,1112.8763
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,136,how to update customer contact details,pnr,4405|4398|12508|4407|4399,0.2446|0.2390|0.2109|0.1967|0.0590,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1114.1032
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,137,how to Escalate to SL via Edvin,refund,10060|4563|4572|10161|4822,0.2403|0.2048|0.1998|0.1958|0.1124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,969.3035
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,138,What is considered as Urgent request,rebooking,8601|4562|4573|8263|10191,0.5091|0.1619|0.1333|0.1255|0.0350,1.0,1.0,1.0,1.0,1.0,1.0,1.0,811.8284
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,139,what are the Scenarios to be placed on FL Support,rebooking,10123|5021|12554|4561|4562,0.3306|0.2471|0.1014|0.0781|0.0436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1674.9336
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,140,What is the difference between LCC and GDS,rebooking,5995|8101|8067|4328|8504,0.3263|0.2351|0.2028|0.0955|0.0549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,845.0947
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,141,How to recognise an LCC booking,rebooking,9795|9794|5995|12116|11731,0.4075|0.3367|0.1577|0.1222|0.0668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,814.0638
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,142,How long does it take for a change to be reflected on the mybookings page,rebooking,8839|4847|4846|11545|6773,0.1438|0.1340|0.1340|0.1204|0.0577,1.0,1.0,1.0,1.0,1.0,1.0,0.8,851.9865
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,143,what are the Customer target groups,general,707|4846|10125|4758|10056,0.3252|0.2706|0.2084|0.1778|0.1328,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.2,841.9213
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,144,What is the purpose of the white-labeled websites,rebooking,9705|11393|8217|2327|2340,0.4305|0.4237|0.3899|0.3692|0.1723,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.2,937.9116
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,145,Is void available for tickets issued through white-labeled websites,refund,2491|7839|5319|2469|5320,0.3623|0.2802|0.1692|0.0965|0.0285,1.0,1.0,1.0,1.0,1.0,0.8529278650606567,0.6,989.3354
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,146,What documents are required for a name change in Nok Air,rebooking,5127|7569|11404|7062|11405,0.6670|0.3817|0.1546|0.1469|0.0839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,811.8344
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,147,How can a customer select preferable seats when booking through Tripstack,rebooking,6739|134|4520|2753|11413,0.3524|0.3027|0.1234|0.0950|0.0337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,810.8517
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,148,How to retrieve a PNR,rebooking,2062|11587|4549|4554|4535,0.2461|0.1656|0.1188|0.1188|0.1188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,436.5192
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,149,"In case of schedule change, will the airline notify the customer directly",refund,11567|5186|8839|1516|11650,0.3273|0.2076|0.1860|0.0982|0.0953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,787.5134
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,150,What is the purpose of the white-labeled websites,rebooking,9705|11393|8217|2327|2340,0.4305|0.4237|0.3899|0.3692|0.1723,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.2,940.9034
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,151,Is void available for tickets issued through white-labeled websites,refund,2491|7839|5319|2469|5320,0.3623|0.2802|0.1692|0.0965|0.0285,1.0,1.0,1.0,1.0,1.0,0.8529278650606567,0.6,989.0658
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,152,What documents are required for a name change in Nok Air,rebooking,5127|7569|11404|7062|11405,0.6670|0.3817|0.1546|0.1469|0.0839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,816.1389
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,153,How can a customer select preferable seats when booking through Tripstack,rebooking,6739|134|4520|2753|11413,0.3524|0.3027|0.1234|0.0950|0.0337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,815.2979
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,154,How to retrieve a PNR,rebooking,2062|11587|4549|4554|4535,0.2461|0.1656|0.1188|0.1188|0.1188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434.6757
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,155,"In case of schedule change, will the airline notify the customer directly",refund,11567|5186|8839|1516|11650,0.3273|0.2076|0.1860|0.0982|0.0953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,790.0144
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,156,How can affected orders be identified,rebooking,9996|2213|11580|10015|9950,0.4674|0.2440|0.1845|0.1241|0.0821,0.0,1.0,1.0,1.0,0.5,0.7122630665145961,0.6,738.4271
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,157,What is the schedule change flow,rebooking,8321|2575|12396|3326|8343,0.2177|0.1891|0.1732|0.1718|0.1279,0.0,1.0,1.0,1.0,0.5,0.7606395682357036,0.8,658.7464
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,158,how to handle  Issue with cabin bag for Viva air (VH) for the ETG orders,rebooking,11569|9940|10024|11634|9943,0.2269|0.1688|0.1484|0.1317|0.0495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,843.4391
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,159,what is Issue with ancillaries fulfillment - B.com,refund,9949|9894|8842|11572|2212,0.5804|0.2356|0.2117|0.1229|0.0432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,865.7645
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,160,What was the purpose of the Instant Payouts automation,rebooking,9393|8885|1464|11573|9389,0.2738|0.1316|0.1248|0.1042|0.0870,1.0,1.0,1.0,1.0,1.0,1.0,1.0,794.3774
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,161,How to handle Animawings (A2) - Issue with cabin bag,rebooking,11569|11516|9940|9930|9943,0.4253|0.3384|0.3322|0.1679|0.0430,1.0,1.0,1.0,1.0,1.0,0.9828920819566879,0.8,969.6084
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,162,How to handle Ongoing issues for Temporary lost ticketing authority for TLV office,refund,9900|9898|11688|11596|11517,0.6906|0.5144|0.4045|0.2020|0.1262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,819.1698
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,163,How to handle Retail loss approval for TL/Managers/Coordinators/CR,refund,11619|5218|5220|5219|11523,0.2929|0.2721|0.2609|0.1432|0.0958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,955.4005
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,164,How to handle if Unable to retrieve numeric PNR in DY/ D8 website,rebooking,1321|7167|11630|11527|7151,0.5494|0.3232|0.1808|0.0882|0.0557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,817.3507
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,165,how to create add on cart for ancillary requests,rebooking,6270|2296|5226|8766|9330,0.2037|0.1489|0.0867|0.0740|0.0650,1.0,1.0,1.0,1.0,1.0,1.0,1.0,972.7949
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,166,how to create add on cart for rebooking requests,rebooking,6964|6280|5486|6270|5233,0.3322|0.2487|0.2267|0.2129|0.1335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,789.1738
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,167,how to create add on cart for name change/correction requests,rebooking,6964|11939|11938|5236|5226,0.3394|0.2958|0.2261|0.1657|0.0507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,858.3697
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,168,When to use MOTO payment,rebooking,7848|5246|5227|5243|7864,0.5523|0.3255|0.1666|0.1191|0.0686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,971.1451
mod_0011,Heading_sections_l2,openai_text-embedding-3-large,PGVector,HNSW,Cosine Similarity,Cosine Similarity,Qwen3:4B Rerank,overlap_relevance,169,What to do if the âSend customer to secure Payment IVRâ button is not visible in Genesys,general,5307|5252|5223|5257|7862,0.6643|0.6013|0.4802|0.3528|0.2097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,846.1366
